name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.xml.sax.SAXException,0.06976744186046512,0.4000000000000001,0.057692307692307696,0.0,0.0392156862745098,0.0,0.0,0.0,0.11764705882352941,0.0,0.006209751609935602,1.0,0.0,0.85,0.555555556,0.25,0.09090909090909091,0.010045310763016159,0.02040816326530612,0.07485870419583038,0
org.apache.xerces.parsers.DOMParser,0.7325581395348837,0.2,0.057692307692307696,0.4576271186440678,0.8823529411764706,0.3978926241846462,0.12727272727272726,0.4545454545454546,0.8235294117647058,0.4360400445,0.6531738730450782,0.896551724,0.15789473684210525,0.678947368,0.152073733,0.5,0.5,0.11374507912285203,0.04081632653061224,0.1271400232061983,0
org.apache.xerces.dom.RangeExceptionImpl,0.011627906976744186,0.8,0.0,0.01694915254237288,0.00784313725490196,0.0,0.01818181818181818,0.0,0.0196078431372549,1.0,0.0006899724011039559,0.0,0.0,1.0,1.0,0.0,0.0,0.006411900487304438,0.0,0.0,1
org.apache.html.dom.HTMLIFrameElementImpl,0.2441860465116279,0.6000000000000001,0.0,0.03389830508474576,0.09803921568627451,0.10536879076768689,0.0,0.045454545454545456,0.4117647058823529,1.0,0.013799448022079117,0.0,0.0,0.824561404,0.523809524,0.0,0.0,0.0060455061733777895,0.006802721088435374,0.07129542987610886,0
org.apache.xerces.dom.ChildAndParentNode,0.29069767441860467,0.4000000000000001,0.057692307692307696,0.22033898305084745,0.2627450980392157,0.01705970898143502,0.05454545454545454,0.25,0.27450980392156865,0.3194444445,0.12879484820607176,0.833333333,0.07894736842105263,0.684931507,0.205,0.5,1.0,0.05586047704539626,0.07482993197278912,0.17067784556649324,1
org.apache.xerces.validators.datatype.DatatypeValidator,0.03488372093023256,0.0,0.0,0.4406779661016949,0.011764705882352941,0.0015052684395383841,0.45454545454545453,0.022727272727272728,0.058823529411764705,0.75,0.001954921803127875,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.006802721088435374,0.07485870419583038,0
org.w3c.dom.events.DocumentEvent,0.011627906976744186,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0196078431372549,1.0,0.00011499540018399264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006802721088435374,0.07485870419583038,1
org.apache.html.dom.HTMLTitleElementImpl,0.03488372093023256,0.6000000000000001,0.0,0.03389830508474576,0.054901960784313725,0.0015052684395383841,0.01818181818181818,0.045454545454545456,0.058823529411764705,1.0,0.0068997240110395585,0.0,0.0,0.979166667,0.666666667,0.0,0.0,0.024365221851756862,0.02040816326530612,0.1247670022831905,0
org.apache.wml.dom.WMLSmallElementImpl,0.08139534883720931,0.6000000000000001,0.0,0.05084745762711865,0.0392156862745098,0.01053687907676869,0.0,0.06818181818181818,0.13725490196078433,1.0,0.004484820607175713,0.0,0.0,0.931818182,0.571428571,0.25,0.2727272727272727,0.005862309016414466,0.006802721088435374,0.06416139536624621,0
org.apache.html.dom.HTMLButtonElementImpl,0.13953488372093023,0.6000000000000001,0.0,0.05084745762711865,0.08627450980392157,0.03311590566984445,0.0,0.06818181818181818,0.23529411764705882,1.0,0.011154553817847286,0.0,0.0,0.895238095,0.316666667,0.25,0.045454545454545456,0.009083525689920493,0.02040816326530612,0.09357338024478798,0
org.apache.xerces.utils.regex.REUtil,0.19767441860465115,0.0,0.0,0.13559322033898305,0.21176470588235294,0.06723532363271449,0.12727272727272726,0.06818181818181818,0.09803921568627451,0.46875,0.09970101195952162,0.0,0.02631578947368421,0.0,0.2125,0.0,0.0,0.06396813662477559,0.1292517006802721,0.35227757607515814,0
