name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.poi.poifs.storage.HeaderBlockReader,0.05223880597014925,0.0,0.0,0.037383177570093455,0.05384615384615385,0.0012749681257968552,0.009433962264150943,0.045112781954887216,0.06930693069306931,0.4166666665,0.02093870119360712,1.0,0.14705882352941177,0.0,0.571428571,0.0,0.0,0.044963351385114585,0.015873015873015872,0.058394160583941604,1
org.apache.poi.hssf.record.formula.RefVPtg,0.03731343283582089,0.4000000000000001,0.0,0.018691588785046728,0.03333333333333333,0.0014166312508853945,0.009433962264150943,0.015037593984962405,0.039603960396039604,0.625,0.004046125834513453,0.0,0.0,0.92,0.4,0.3333333333333333,0.05,0.011032244980734131,0.007936507936507936,0.023357664233576644,0
org.apache.poi.hssf.usermodel.HSSFChildAnchor,0.03731343283582089,0.2,0.0,0.02336448598130841,0.017948717948717947,0.0008499787505312367,0.018867924528301886,0.007518796992481203,0.04950495049504951,1.0,0.004653044709690472,0.0,0.0,0.769230769,0.7,0.3333333333333333,0.05,0.013303589535591158,0.015873015873015872,0.058394160583941604,1
org.apache.poi.hssf.record.LeftMarginRecord,0.08208955223880597,0.2,0.0,0.03271028037383177,0.05384615384615385,0.004958209378098881,0.009433962264150943,0.03759398496240601,0.0891089108910891,0.4,0.010823386607323487,0.5,0.0,0.55,0.257575758,0.3333333333333333,0.2,0.013864051178259989,0.015873015873015872,0.053086131386861315,1
org.apache.poi.hssf.record.formula.SubtractPtg,0.06716417910447761,0.2,0.0,0.02336448598130841,0.03333333333333333,0.005099872503187421,0.009433962264150943,0.022556390977443608,0.0891089108910891,0.5625,0.005968035605907343,0.0,0.0,0.3,0.259259259,0.0,0.0,0.008652741160819306,0.007936507936507936,0.04541897810218978,0
org.apache.poi.poifs.filesystem.POIFSDocument,0.11940298507462686,0.0,0.0,0.09345794392523364,0.14102564102564102,0.0,0.04245283018867924,0.10526315789473684,0.13861386138613863,0.25,0.04582237507586486,1.0,0.08823529411764705,0.0,0.198863636,0.0,0.0,0.043905901439870214,0.047619047619047616,0.06204379562043796,1
org.apache.poi.hssf.record.formula.ExpPtg,0.07462686567164178,0.2,0.0,0.02803738317757009,0.046153846153846156,0.003824904377390565,0.009433962264150943,0.03759398496240601,0.09900990099009901,0.4166666665,0.010519927169734978,0.75,0.0,0.466666667,0.28,0.3333333333333333,0.1,0.014601500709795174,0.007936507936507936,0.04671532846715329,1
org.apache.poi.ddf.EscherProperties,0.05223880597014925,0.0,0.0,0.02803738317757009,0.041025641025641026,0.0012749681257968552,0.023584905660377357,0.007518796992481203,0.0297029702970297,0.582121212,0.14768359295974104,0.003636364,0.0,0.0,0.19047619,0.0,0.0,0.2730248863110931,0.015873015873015872,0.07507737226277372,1
org.apache.poi.hssf.record.RkRec,0.007462686567164179,0.0,0.0,0.004672897196261682,0.005128205128205128,0.0,0.0047169811320754715,0.0,0.0,1.0,0.000606918875177018,0.0,0.0,0.0,1.0,0.0,0.0,0.004867166903265058,0.0,0.0,0
org.apache.poi.ddf.EscherComplexProperty,0.06716417910447761,0.2,0.007462686567164179,0.02803738317757009,0.08205128205128205,0.0,0.009433962264150943,0.03007518796992481,0.0891089108910891,0.0625,0.017398341088407848,0.0,0.0,0.533333333,0.351851852,0.3333333333333333,0.05,0.029203001419590348,0.031746031746031744,0.06488175182481752,1
org.apache.poi.hssf.record.formula.RefNPtg,0.04477611940298507,0.4000000000000001,0.0,0.02336448598130841,0.023076923076923078,0.0021249468763280916,0.009433962264150943,0.022556390977443608,0.04950495049504951,0.6,0.0031357475217479265,0.0,0.0,0.851851852,0.333333333,0.0,0.0,0.006489555871020077,0.007936507936507936,0.038931386861313866,0
org.apache.poi.util.POILogger,0.19402985074626866,0.0,0.022388059701492536,0.0514018691588785,0.1076923076923077,0.04604051565377532,0.04716981132075471,0.007518796992481203,0.21782178217821782,0.52,0.07009913008294558,0.0,0.0,0.0,0.544871795,0.0,0.0,0.04130851909957412,0.07936507936507936,0.11454014598540145,1
org.apache.poi.ddf.EscherRGBProperty,0.03731343283582089,0.4000000000000001,0.0,0.018691588785046728,0.015384615384615385,0.0,0.014150943396226415,0.007518796992481203,0.04950495049504951,1.0,0.003540360105199272,0.0,0.0,0.777777778,0.466666667,0.0,0.0,0.009734333806530117,0.007936507936507936,0.04671532846715329,1
org.apache.poi.hssf.util.HSSFColor,0.04477611940298507,0.0,0.3656716417910448,0.23831775700934577,0.14358974358974358,0.0021249468763280916,0.24056603773584906,0.3458646616541353,0.0594059405940594,0.6,0.09336435363139793,1.0,0.0,0.0,0.666666667,0.0,0.0,0.24741431758264046,0.007936507936507936,0.04865985401459854,0
org.apache.poi.util.IOUtils,0.022388059701492536,0.0,0.0,0.014018691588785045,0.01282051282051282,0.00042498937526561835,0.014150943396226415,0.0,0.019801980198019802,1.0,0.004349585272101962,0.0,0.0,0.0,0.5,0.0,0.0,0.021631852897992295,0.007936507936507936,0.038931386861313866,1
org.apache.poi.poifs.storage.RawDataBlock,0.022388059701492536,0.0,0.0,0.03271028037383177,0.02564102564102564,0.0,0.023584905660377357,0.015037593984962405,0.0297029702970297,0.125,0.008395711106615416,1.0,0.0,0.0,0.666666667,0.0,0.0,0.0421821131616305,0.007936507936507936,0.038931386861313866,1
org.apache.poi.ddf.EscherSpRecord,0.08955223880597014,0.2,0.0,0.06074766355140186,0.08717948717948718,0.004533220002833262,0.03773584905660377,0.03759398496240601,0.10891089108910891,0.5170454545,0.03267246611369613,0.125,0.0,0.633333333,0.35,0.3333333333333333,0.25,0.03988372878523626,0.1111111111111111,0.11678832116788321,1
org.apache.poi.hpsf.CustomProperties,0.11940298507462686,0.4000000000000001,0.0,0.018691588785046728,0.13333333333333333,0.011616376257260235,0.0047169811320754715,0.022556390977443608,0.13861386138613863,0.1333333335,0.04207970867893991,1.0,0.0,0.782608696,0.1875,0.6666666666666666,0.35000000000000003,0.04025552626242142,0.023809523809523808,0.06934306569343066,0
org.apache.poi.hssf.record.IterationRecord,0.08208955223880597,0.2,0.0,0.02803738317757009,0.05128205128205128,0.004958209378098881,0.009433962264150943,0.03007518796992481,0.0891089108910891,0.4,0.01132915233663767,0.5,0.0,0.55,0.257575758,0.3333333333333333,0.2,0.014601500709795174,0.015873015873015872,0.06370218978102189,1
org.apache.poi.poifs.storage.PropertyBlock,0.029850746268656716,0.2,0.0,0.02336448598130841,0.028205128205128206,0.0005666525003541578,0.0047169811320754715,0.03007518796992481,0.019801980198019802,0.4166666665,0.010924539753186325,1.0,0.029411764705882353,0.5,0.4,0.3333333333333333,0.05,0.04137091867775299,0.023809523809523808,0.072992700729927,1
org.apache.poi.hssf.record.RecordInputStream,0.19402985074626866,0.2,0.007462686567164179,0.9999999999999999,0.13846153846153847,0.01572460688482788,1.0,0.022556390977443608,0.24752475247524752,0.276,0.06018612178838762,0.8,0.0,0.264705882,0.288461538,0.3333333333333333,0.05,0.034881362806732916,0.05555555555555555,0.09882043795620438,1
org.apache.poi.hssf.record.formula.AreaNAPtg,0.04477611940298507,0.4000000000000001,0.0,0.02336448598130841,0.023076923076923078,0.0021249468763280916,0.009433962264150943,0.022556390977443608,0.04950495049504951,0.6,0.0031357475217479265,0.0,0.0,0.875,0.333333333,0.3333333333333333,0.05,0.006489555871020077,0.007936507936507936,0.038931386861313866,0
