name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.poi.hssf.record.SSTDeserializer,0.21296296296296297,0.0,0.0,0.03205128205128205,0.1348973607038123,0.028819119025304592,0.006493506493506494,0.03305785123966942,0.043010752688172046,0.3295454545,0.06782414458320642,1.0,0.029411764705882353,0.0,0.267080745,0.0,0.0,0.044960725740458014,0.06837606837606838,0.16202134690835454,0
org.apache.poi.hssf.record.BottomMarginRecord,0.1111111111111111,0.25,0.0,0.038461538461538464,0.06744868035190615,0.01077788191190253,0.012987012987012988,0.03305785123966942,0.10752688172043012,0.409090909,0.0123870443699868,0.5,0.0,0.55,0.4,0.5,0.8571428571428571,0.01465648854961832,0.017094017094017096,0.05859149779921531,0
org.apache.poi.hssf.record.MergeCellsRecord,0.1388888888888889,0.25,0.0,0.038461538461538464,0.10263929618768329,0.009606373008434864,0.01948051948051948,0.03305785123966942,0.13978494623655915,0.345238095,0.03685653365823941,0.666666667,0.0,0.47826087,0.516666667,0.5,0.8571428571428571,0.037455470737913485,0.017094017094017096,0.07968528075825118,0
org.apache.poi.hssf.record.WindowProtectRecord,0.10185185185185185,0.25,0.0,0.03205128205128205,0.06158357771260997,0.01007497656982193,0.012987012987012988,0.024793388429752067,0.09677419354838711,0.425,0.011879378617118488,0.5,0.0,0.578947368,0.418181818,0.5,0.8571428571428571,0.015396715244783714,0.017094017094017096,0.0703126098634529,0
org.apache.poi.hssf.eventusermodel.HSSFRequest,0.037037037037037035,0.0,0.0,0.05128205128205128,0.04985337243401759,0.0,0.01948051948051948,0.04132231404958678,0.03225806451612903,0.0,0.011777845466544826,1.0,0.0,0.0,0.5,0.0,0.0,0.04519083969465649,0.017094017094017096,0.08789076232931613,1
org.apache.poi.hssf.record.formula.ConcatPtg,0.08333333333333333,0.25,0.0,0.02564102564102564,0.03812316715542522,0.008434864104967198,0.012987012987012988,0.01652892561983471,0.09677419354838711,0.5625,0.006091989034419738,0.333333333,0.0,0.3,0.333333333,0.0,0.0,0.008685326547379133,0.008547008547008548,0.05468914795179367,0
org.apache.poi.hssf.record.DataFormatRecord,0.18518518518518517,0.25,0.0,0.038461538461538464,0.10850439882697947,0.020618556701030927,0.006493506493506494,0.04132231404958678,0.19354838709677422,0.3815789475,0.03533353639963448,0.833333333,0.029411764705882353,0.392857143,0.36,0.5,0.8571428571428571,0.026218829516539442,0.017094017094017096,0.06328134887710761,0
org.apache.poi.hssf.usermodel.HSSFCell,0.2777777777777778,0.0,0.0,0.1282051282051282,0.30498533724340177,0.020384254920337394,0.03246753246753247,0.1322314049586777,0.23655913978494625,0.374137931,0.1168646563102853,0.6,0.11764705882352941,0.0,0.146153846,0.0,0.0,0.059765903307888044,0.17094017094017094,0.2039065686040134,1
org.apache.poi.hssf.record.ExternSheetRecord,0.12962962962962962,0.25,0.0,0.038461538461538464,0.0967741935483871,0.015229615745079663,0.012987012987012988,0.03305785123966942,0.12903225806451613,0.371794872,0.023251091481368665,0.666666667,0.0,0.5,0.4,0.5,0.8571428571428571,0.024660123586768445,0.017094017094017096,0.07533293020770343,0
org.apache.poi.hssf.util.RangeAddress,0.2777777777777778,0.0,0.0,0.019230769230769232,0.15542521994134897,0.07755388940955951,0.01948051948051948,0.0,0.25806451612903225,0.436781609,0.07787592648999898,0.0,0.0,0.0,0.391666667,0.0,0.0,0.03968108567124682,0.05128205128205129,0.18515419555343055,0
