name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.ivy.core.IvyPatternHelper,0.17307692307692307,0.0,0.0,0.2080536912751678,0.26045016077170413,0.03171103951161608,0.17687074829931973,0.09333333333333334,0.16901408450704225,0.5061728395,0.31973729692360875,0.166666667,0.0,0.0,0.1811165747014585,0.0,0.0,0.15549315547911546,0.7931034482758621,0.4120923076923077,1
org.apache.ivy.plugins.lock.AbstractLockStrategy,0.032051282051282055,0.0,0.11764705882352941,0.013422818791946307,0.01929260450160772,0.0002543666270985247,0.013605442176870748,0.013333333333333334,0.028169014084507043,0.3,0.012098167991704113,1.0,0.0,0.0,0.41197200762414093,0.0,0.0,0.022932022933660933,0.034482758620689655,0.10256923076923077,0
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy,0.019230769230769232,0.2,0.0,0.026845637583892617,0.016077170418006433,0.0003391555027980329,0.006802721088435374,0.05333333333333334,0.014084507042253521,0.3333333335,0.0069132388524023505,1.0,0.08333333333333333,0.5,0.470774807285107,0.0,0.0,0.019656019656019656,0.034482758620689655,0.07692307692307693,0
org.apache.ivy.core.settings.IvyVariableContainer,0.019230769230769232,0.0,0.0,0.053691275167785234,0.00964630225080386,0.0005087332541970494,0.061224489795918366,0.0,0.028169014084507043,1.0,0.0010369858278603526,0.0,0.0,0.0,0.6471832052095549,0.0,0.0,0.0,0.034482758620689655,0.15384615384615385,0
org.apache.ivy.plugins.resolver.util.ResourceMDParser,0.0,0.0,0.0,0.04697986577181208,0.0,0.0,0.04081632653061224,0.02666666666666667,0.007042253521126761,1.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.034482758620689655,0.15384615384615385,0
org.apache.ivy.core.module.id.ModuleRevisionId,0.14102564102564102,0.2,0.0,0.9999999999999999,0.21221864951768488,0.019925385789384433,1.0,0.06666666666666667,0.14084507042253522,0.4261363635,0.22537158658831663,0.75,0.08333333333333333,0.28,0.2382364647108509,0.25,0.05555555555555555,0.13203717552825553,0.3103448275862069,0.28763076923076925,1
org.apache.ivy.core.sort.CollectionOfModulesToSort,0.02564102564102564,0.0,0.0,0.04697986577181208,0.08038585209003216,0.0,0.006802721088435374,0.09333333333333334,0.028169014084507043,0.3125,0.04355340477013481,1.0,0.16666666666666666,0.0,0.27420544968858945,0.0,0.0,0.11597051597051597,0.13793103448275862,0.24615384615384617,0
org.apache.ivy.ant.IvyBuildNumber,0.15384615384615383,0.6000000000000001,0.0,0.11409395973154361,0.2315112540192926,0.016957775139901647,0.006802721088435374,0.0,0.1267605633802817,0.4270833335,0.22986519184237816,1.0,0.0,0.736263736,0.34376076103353265,0.0,0.0,0.12442260442260442,0.4482758620689655,0.2953846153846154,1
org.apache.ivy.util.cli.OptionBuilder,0.038461538461538464,0.0,0.0,0.006711409395973154,0.03858520900321543,0.0,0.006802721088435374,0.013333333333333334,0.04929577464788733,0.347222222,0.029381265122709988,1.0,0.0,0.0,0.5463784057907558,0.0,0.0,0.05124605125307125,0.034482758620689655,0.13186153846153847,0
org.apache.ivy.plugins.parser.xml.UpdateOptions,0.1282051282051282,0.0,0.0,0.04026845637583893,0.06752411575562701,0.013057486857724267,0.03401360544217687,0.02666666666666667,0.14788732394366197,0.4525,0.04839267196681645,1.0,0.16666666666666666,0.0,0.1368589123856866,0.0,0.0,0.025740025739557738,0.034482758620689655,0.14652307692307692,0
org.apache.ivy.core.NormalRelativeUrlResolver,0.00641025641025641,0.2,0.0,0.006711409395973154,0.00964630225080386,8.478887569950823e-05,0.006802721088435374,0.013333333333333334,0.014084507042253521,1.0,0.0034566194262011752,0.0,0.0,0.666666667,0.6471832052095549,0.25,0.05555555555555555,0.022113022113022112,0.034482758620689655,0.07692307692307693,0
