name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.log4j.chainsaw.XMLFileHandler,0.0761904761904762,0.16666666666666666,0.0,0.06153846153846154,0.06853582554517133,0.0008163265306122449,0.017241379310344827,0.058823529411764705,0.08333333333333333,0.3839285715,0.11138411138411139,1.0,0.14285714285714285,0.708333333,0.291666667,0.3333333333333333,0.18181818181818182,0.23227611940298507,0.2727272727272727,0.5,1
org.apache.log4j.spi.Configurator,0.009523809523809525,0.0,0.0,0.1076923076923077,0.003115264797507788,0.0,0.10344827586206896,0.0196078431372549,0.020833333333333332,1.0,0.0004095004095004095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.21052631578947367,1
org.apache.log4j.nt.test.NTMin,0.06666666666666668,0.0,0.0,0.09230769230769231,0.09345794392523364,0.0034693877551020408,0.0,0.11764705882352941,0.041666666666666664,0.375,0.05855855855855856,0.0,0.07142857142857142,0.0,0.277777778,0.0,0.0,0.14392324097014927,0.09090909090909091,0.18044210526315788,1
org.apache.log4j.or.DefaultRenderer,0.01904761904761905,0.0,0.0,0.03076923076923077,0.012461059190031152,0.00020408163265306123,0.017241379310344827,0.0196078431372549,0.020833333333333332,1.0,0.002866502866502867,0.0,0.0,0.0,0.75,0.0,0.0,0.022388059701492536,0.045454545454545456,0.10526315789473684,1
org.apache.log4j.varia.FallbackErrorHandler,0.0761904761904762,0.0,0.0,0.09230769230769231,0.06853582554517133,0.004489795918367347,0.0,0.11764705882352941,0.16666666666666666,0.357142857,0.06388206388206388,0.0,0.14285714285714285,0.0,0.339285714,0.0,0.0,0.13619402985074627,0.09090909090909091,0.23684210526315788,1
org.apache.log4j.chainsaw.EventDetails,0.09523809523809525,0.0,0.0,0.13846153846153847,0.04984423676012461,0.005918367346938775,0.10344827586206896,0.058823529411764705,0.0,0.388888889,0.03808353808353808,1.0,0.07142857142857142,0.0,0.25,0.0,0.0,0.05671641791044776,0.045454545454545456,0.16842105263157894,1
org.apache.log4j.nt.NTEventLogAppender,0.1619047619047619,0.16666666666666666,0.0,0.12307692307692308,0.09345794392523364,0.02326530612244898,0.017241379310344827,0.13725490196078433,0.2708333333333333,0.4140625,0.0814905814905815,1.0,0.0,0.642857143,0.3625,0.3333333333333333,0.09090909090909091,0.07682177350746269,0.18181818181818182,0.17336842105263156,1
org.apache.log4j.or.jms.MessageRenderer,0.01904761904761905,0.0,0.0,0.046153846153846156,0.06853582554517133,0.00020408163265306123,0.017241379310344827,0.0392156862745098,0.041666666666666664,1.0,0.052006552006552006,0.0,0.0,0.0,0.75,0.0,0.0,0.47014925373134325,0.2272727272727273,0.5263157894736842,1
org.apache.log4j.performance.NullAppender,0.05714285714285715,0.16666666666666666,0.0,0.046153846153846156,0.024922118380062305,0.0030612244897959186,0.0,0.058823529411764705,0.125,0.5,0.013513513513513514,0.0,0.0,0.818181818,0.5,0.3333333333333333,0.09090909090909091,0.032338308455223876,0.09090909090909091,0.1754315789473684,1
org.apache.log4j.performance.NewVsSetLen,0.04761904761904762,0.0,0.0,0.0,0.04984423676012461,0.0,0.0,0.0,0.041666666666666664,0.1041666665,0.10933660933660934,0.0,0.0,0.0,0.333333333,0.0,0.0,0.38358208955223877,0.18181818181818182,0.42105263157894735,1
org.apache.log4j.lf5.util.LogMonitorAdapter,0.18095238095238098,0.0,0.0,0.06153846153846154,0.12461059190031153,0.032448979591836735,0.0,0.0784313725490196,0.29166666666666663,0.409722222,0.08067158067158067,0.5,0.14285714285714285,0.0,0.203947368,0.0,0.0,0.06873527101492537,0.09090909090909091,0.23269473684210523,1
org.apache.log4j.helpers.PatternConverter,0.05714285714285715,0.0,0.5,0.15384615384615385,0.03115264797507788,0.0014285714285714286,0.13793103448275862,0.0392156862745098,0.041666666666666664,0.36,0.07084357084357085,0.0,0.07142857142857142,0.0,0.44,0.0,0.0,0.20273631843283582,0.2727272727272727,0.38595789473684206,1
org.apache.log4j.xml.examples.ReportParserError,0.04761904761904762,0.0,0.0,0.015384615384615385,0.0529595015576324,0.0020408163265306124,0.0,0.0196078431372549,0.08333333333333333,1.0,0.023341523341523344,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0791044776119403,0.045454545454545456,0.16842105263157894,1
org.apache.log4j.varia.ReloadingPropertyConfigurator,0.01904761904761905,0.0,0.0,0.046153846153846156,0.012461059190031152,0.00020408163265306123,0.0,0.058823529411764705,0.041666666666666664,0.5,0.004504504504504505,0.0,0.07142857142857142,0.0,0.666666667,0.0,0.0,0.033582089552238806,0.045454545454545456,0.10526315789473684,1
org.apache.log4j.DailyRollingFileAppender,0.09523809523809525,0.33333333333333337,0.0,0.12307692307692308,0.1308411214953271,0.0,0.0,0.1568627450980392,0.10416666666666666,0.4333333335,0.17772317772317772,0.2,0.07142857142857142,0.825,0.311111111,0.3333333333333333,0.09090909090909091,0.30597014925373134,0.2727272727272727,0.3368421052631579,1
org.apache.log4j.net.JMSSink,0.04761904761904762,0.0,0.0,0.13846153846153847,0.09657320872274143,0.0020408163265306124,0.0,0.1764705882352941,0.041666666666666664,0.4375,0.06142506142506143,0.0,0.0,0.0,0.3,0.0,0.0,0.21492537313432836,0.18181818181818182,0.3368421052631579,1
