wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
0.02564102564102564,0.25,0.0,0.06578947368421052,0.05228758169934641,0.0020325203252032522,0.013513513513513514,0.10526315789473684,0.02702702702702703,0.0017777777777777779,0.045714285714285714,0.0,0.0,0.0014545454544,0.0007302514606298286,0.3333333333333333,0.25,0.0003924843423799583,0.02127659574468085,0.05555555555555555,1
0.05128205128205129,0.0,0.0,0.013157894736842105,0.0130718954248366,0.006097560975609756,0.013513513513513514,0.0,0.08108108108108109,0.0017777777777777779,0.0019047619047619048,0.0,0.0,0.0,0.0010160020321309353,0.0,0.0,0.0,0.02127659574468085,0.1111111111111111,0
0.30769230769230765,0.25,0.0,0.10526315789473684,0.10457516339869281,0.1585365853658537,0.0,0.21052631578947367,0.35135135135135137,0.0017777777777777779,0.045714285714285714,0.0,0.0,0.0009379310352,0.0010160020321309353,0.3333333333333333,0.75,4.6250200734864304e-05,0.02127659574468085,0.10256666666666667,0
0.02564102564102564,0.25,0.0,0.06578947368421052,0.03921568627450981,0.0020325203252032522,0.013513513513513514,0.10526315789473684,0.02702702702702703,0.0017777777777777779,0.015238095238095236,0.0,0.0,0.0014545454544,0.0007302514606298286,0.3333333333333333,0.5,0.00012526096033402923,0.02127659574468085,0.05555555555555555,0
0.5641025641025641,0.0,0.0,0.13157894736842105,0.1437908496732026,0.5142276422764228,0.02702702702702703,0.21052631578947367,0.6216216216216217,0.0017777777777777779,0.020952380952380955,0.0,0.0,0.0,0.0001649622870205531,0.0,0.0,0.0,0.02127659574468085,0.1111111111111111,0
0.30769230769230765,0.0,0.0,0.039473684210526314,0.1111111111111111,0.052845528455284556,0.04054054054054054,0.0,0.35135135135135137,0.0006666666666666668,0.12666666666666668,1.0,0.0,0.0,0.00045915476479547123,0.0,0.0,0.00014902842460125262,0.02127659574468085,0.09402222222222222,0
0.28205128205128205,0.0,0.0,0.10526315789473684,0.28758169934640526,0.0,0.05405405405405406,0.13157894736842105,0.2702702702702703,0.0005791245795555555,0.2219047619047619,1.0,0.09090909090909091,0.0,0.00022629136169669472,0.0,0.0,0.0003006263048016702,0.06382978723404255,0.1759222222222222,1
0.717948717948718,0.0,0.0,0.3026315789473684,0.30718954248366015,0.5569105691056911,0.2972972972972973,0.02631578947368421,0.6216216216216217,0.0007795414462222222,0.43619047619047624,1.0,0.0,0.0,0.00022772459398015906,0.0,0.0,0.0002424591462212944,0.06382978723404255,0.13026666666666667,0
0.05128205128205129,0.25,0.0,0.10526315789473684,0.08496732026143791,0.006097560975609756,0.013513513513513514,0.18421052631578946,0.08108108108108109,0.0017777777777777779,0.05142857142857143,0.0,0.0,0.0012000000000000001,0.0005080010166369687,0.0,0.0,0.00028949199716075155,0.0425531914893617,0.1111111111111111,0
0.30769230769230765,0.25,0.0,0.10526315789473684,0.10457516339869281,0.1585365853658537,0.0,0.21052631578947367,0.35135135135135137,0.0017777777777777779,0.045714285714285714,0.0,0.0,0.0009379310352,0.0010160020321309353,0.3333333333333333,0.75,4.6250200734864304e-05,0.02127659574468085,0.10256666666666667,0
0.02564102564102564,0.25,0.0,0.09210526315789473,0.032679738562091505,0.0020325203252032522,0.08108108108108109,0.02631578947368421,0.05405405405405406,0.0017777777777777779,0.014285714285714285,0.0,0.0,0.0014769230768000002,0.0010160020321309353,0.0,0.0,0.00011691022964509396,0.02127659574468085,0.05555555555555555,0
0.10256410256410256,0.0,0.0,0.21052631578947367,0.33986928104575165,0.016260162601626018,0.013513513513513514,0.39473684210526316,0.05405405405405406,0.0010957854408888891,0.34571428571428575,1.0,0.0,0.0,0.00046736093484881045,0.0,0.0,0.0011022964509394572,0.1702127659574468,0.35555555555555557,0
0.6666666666666666,0.0,0.0,0.7763157894736842,0.28758169934640526,0.44918699186991873,0.7432432432432433,0.13157894736842105,0.7297297297297298,0.0008174048177777778,0.3161904761904762,0.727272727,0.2727272727272727,0.0,5.9266785369563204e-05,0.3333333333333333,0.25,0.00018247892993736954,0.14893617021276595,0.14403333333333332,0
0.05128205128205129,0.0,0.75,0.22368421052631576,0.026143790849673203,0.0020325203252032522,0.20270270270270271,0.05263157894736842,0.08108108108108109,0.00044444444444444447,0.015238095238095236,1.0,0.0,0.0,0.0006350012705104604,0.0,0.0,7.237299929853863e-05,0.02127659574468085,0.07407777777777777,0
0.4871794871794871,0.0,0.0,0.3026315789473684,0.607843137254902,0.25609756097560976,0.0,0.6052631578947368,0.2972972972972973,0.0007875243662222223,0.7333333333333334,1.0,0.4545454545454546,0.0,0.00010437672733044142,0.0,0.0,0.0006221294363256785,0.19148936170212766,0.2777777777777778,1
0.15384615384615385,0.0,0.0,0.3289473684210526,0.26143790849673204,0.006097560975609756,0.21621621621621623,0.23684210526315788,0.08108108108108109,0.0005925925928888889,0.24761904761904763,1.0,0.09090909090909091,0.0,0.0002540005077469833,0.0,0.0,0.0005964807634237996,0.0851063829787234,0.17459999999999998,0
0.02564102564102564,0.25,0.0,0.06578947368421052,0.05228758169934641,0.0020325203252032522,0.013513513513513514,0.10526315789473684,0.02702702702702703,0.0017777777777777779,0.06476190476190476,1.0,0.0,0.0014545454544,0.0007302514606298286,0.6666666666666666,0.5,0.0005344467640918581,0.14893617021276595,0.38888888888888884,0
0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.02702702702702703,0.05263157894736842,0.02702702702702703,0.0017777777777777779,0.0,0.0,0.0,0.0,0.0010160020321309353,0.0,0.0,0.0,0.02127659574468085,0.1111111111111111,0
0.02564102564102564,0.0,0.0,0.039473684210526314,0.03921568627450981,0.0020325203252032522,0.02702702702702703,0.02631578947368421,0.02702702702702703,0.0017777777777777779,0.029523809523809525,0.0,0.0,0.0,0.00044450088912872184,0.0,0.0,0.00025052192066805847,0.0425531914893617,0.1111111111111111,0
0.05128205128205129,0.25,0.0,0.10526315789473684,0.08496732026143791,0.006097560975609756,0.013513513513513514,0.18421052631578946,0.08108108108108109,0.0017777777777777779,0.05142857142857143,0.0,0.0,0.0012000000000000001,0.0005080010166369687,0.0,0.0,0.00028949199716075155,0.0425531914893617,0.1111111111111111,0
0.23076923076923075,0.0,0.0,0.07894736842105263,0.1111111111111111,0.042682926829268296,0.04054054054054054,0.07894736842105263,0.2702702702702703,0.0005925925928888889,0.16476190476190475,1.0,0.0,0.0,0.0004826009649478686,0.0,0.0,0.00026722338204592904,0.40425531914893614,0.3,0
0.10256410256410256,0.0,0.0,0.10526315789473684,0.026143790849673203,0.020325203252032523,0.04054054054054054,0.13157894736842105,0.13513513513513514,0.0017777777777777779,0.00380952380952381,0.0,0.0,0.0,0.00036830073634742597,0.0,0.0,0.0,0.02127659574468085,0.1111111111111111,0
