name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,3.0,1.0,0.0,10.0,18.0,3.0,1.0,9.0,1.0,1.1,106.0,0.0,0.0,0.0,0.444444444,0.0,0.0,32.66666667,1.0,0.6667,0.0
org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler,5.0,2.0,0.0,4.0,13.0,0.0,1.0,4.0,4.0,0.625,76.0,1.0,1.0,0.7,0.5,0.0,0.0,13.4,1.0,0.6,0.0
org.apache.tools.ant.taskdefs.optional.junit.OutErrSummaryJUnitResultFormatter,1.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter,8.0,1.0,9.0,13.0,20.0,12.0,9.0,4.0,8.0,0.8,101.0,0.2,1.0,0.0,0.40625,0.0,0.0,11.0,1.0,0.875,0.0
org.apache.tools.ant.taskdefs.WaitFor,9.0,3.0,0.0,5.0,26.0,16.0,0.0,5.0,7.0,0.75,185.0,1.0,0.0,0.8,0.388888889,0.0,0.0,19.0,2.0,1.0,1.0
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantCPInfo,3.0,2.0,5.0,7.0,4.0,1.0,6.0,1.0,2.0,0.5,16.0,1.0,0.0,0.75,0.555555556,0.0,0.0,4.0,1.0,0.6667,0.0
org.apache.tools.zip.AsiExtraField,20.0,1.0,0.0,4.0,40.0,130.0,0.0,4.0,18.0,0.736842105,345.0,1.0,1.0,0.0,0.284210526,0.0,0.0,15.9,3.0,1.15,1.0
org.apache.tools.ant.types.resources.selectors.Date,13.0,1.0,0.0,7.0,28.0,20.0,2.0,5.0,12.0,0.80952381,183.0,1.0,2.0,0.0,0.3,0.0,0.0,12.53846154,7.0,1.3846,0.0
org.apache.tools.ant.util.facade.FacadeTaskHelper,9.0,1.0,0.0,5.0,19.0,8.0,4.0,1.0,9.0,0.53125,119.0,1.0,0.0,0.0,0.518518519,0.0,0.0,11.77777778,3.0,1.4444,0.0
org.apache.tools.ant.types.selectors.DepthSelector,7.0,5.0,0.0,9.0,25.0,0.0,6.0,3.0,7.0,0.666666667,255.0,0.0,0.0,0.863636364,0.342857143,2.0,5.0,34.85714286,9.0,3.1429,0.0
org.apache.tools.ant.taskdefs.optional.dotnet.JSharp,9.0,6.0,0.0,5.0,17.0,26.0,0.0,5.0,6.0,0.833333333,71.0,0.0,0.0,0.949367089,0.333333333,1.0,4.0,6.555555556,3.0,1.1111,0.0
org.apache.tools.ant.taskdefs.LogStreamHandler,3.0,2.0,0.0,19.0,10.0,3.0,14.0,5.0,3.0,2.0,38.0,0.0,0.0,0.923076923,0.583333333,0.0,0.0,11.66666667,1.0,0.3333,0.0
org.apache.tools.ant.input.InputHandler,1.0,1.0,0.0,10.0,1.0,0.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
org.apache.tools.zip.JarMarker,9.0,1.0,0.0,3.0,12.0,20.0,1.0,2.0,8.0,0.8125,54.0,1.0,3.0,0.0,0.375,0.0,0.0,4.555555556,1.0,0.7778,0.0
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,19.0,4.0,0.0,7.0,40.0,129.0,0.0,7.0,16.0,0.936507937,252.0,0.5,0.0,0.727272727,0.381578947,2.0,3.0,11.52631579,6.0,1.3158,0.0
org.apache.tools.ant.types.resources.Restrict,10.0,4.0,2.0,13.0,26.0,0.0,7.0,7.0,9.0,0.111111111,110.0,1.0,1.0,0.795454545,0.26,1.0,1.0,9.9,3.0,1.6,0.0
org.apache.tools.ant.DemuxInputStream,3.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,3.0,0.0,34.0,1.0,1.0,0.818181818,0.5,1.0,2.0,10.0,1.0,0.6667,0.0
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,20.0,1.0,0.0,7.0,79.0,136.0,5.0,5.0,10.0,0.897506925,835.0,1.0,1.0,0.0,0.19375,0.0,0.0,39.8,10.0,1.95,0.0
org.apache.tools.zip.ZipExtraField,6.0,1.0,0.0,8.0,6.0,15.0,7.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.444444444,0.0,0.0,0.0,1.0,1.0,0.0
org.apache.tools.ant.types.resources.comparators.FileSystem,3.0,4.0,0.0,5.0,11.0,1.0,1.0,4.0,1.0,0.5,41.0,1.0,1.0,0.971428571,0.75,1.0,2.0,12.33333333,3.0,1.0,1.0
org.apache.tools.ant.taskdefs.condition.TypeFound,5.0,2.0,0.0,7.0,14.0,6.0,0.0,7.0,4.0,0.625,70.0,1.0,0.0,0.692307692,0.8,0.0,0.0,12.6,4.0,1.4,0.0
org.apache.tools.ant.taskdefs.optional.perforce.P4OutputHandler,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
