name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.velocity.context.Context,5.0,1.0,0.0,34.0,5.0,10.0,34.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,1.0
org.apache.velocity.runtime.exception.NodeException,1.0,3.0,0.0,1.0,9.0,0.0,0.0,1.0,1.0,2.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0
org.apache.velocity.test.VelocityAppTestCase,3.0,4.0,0.0,8.0,17.0,1.0,0.0,8.0,3.0,0.0,75.0,1.0,0.0,0.964285714,0.666666667,3.0,3.0,23.0,1.0,0.6667,0.0
org.apache.velocity.runtime.parser.Parser,148.0,1.0,0.0,60.0,236.0,0.0,43.0,55.0,48.0,0.733908948,9104.0,0.769230769,9.0,0.0,0.147804054,0.0,0.0,60.33783784,34.0,4.5878,0.0
org.apache.velocity.util.introspection.UberspectImpl,8.0,1.0,0.0,17.0,44.0,18.0,3.0,17.0,7.0,0.761904762,360.0,0.666666667,2.0,0.0,0.4375,0.0,0.0,43.625,1.0,0.875,3.0
org.apache.velocity.runtime.parser.node.ASTIncludeStatement,3.0,2.0,0.0,3.0,6.0,3.0,0.0,3.0,3.0,2.0,17.0,0.0,0.0,0.964285714,0.533333333,0.0,0.0,4.666666667,1.0,0.3333,1.0
org.apache.velocity.util.introspection.IntrospectorBase,4.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,2.0,0.0,101.0,1.0,0.0,0.0,0.5,0.0,0.0,23.75,1.0,0.75,1.0
org.apache.velocity.runtime.parser.node.ASTIfStatement,5.0,2.0,0.0,10.0,12.0,10.0,4.0,8.0,5.0,2.0,62.0,0.0,0.0,0.9,0.4,1.0,2.0,11.4,1.0,0.6,1.0
org.apache.velocity.app.event.EventCartridge,7.0,1.0,0.0,16.0,12.0,0.0,11.0,6.0,7.0,0.5,140.0,1.0,3.0,0.0,0.326530612,0.0,0.0,18.57142857,5.0,2.4286,2.0
org.apache.velocity.exception.MethodInvocationException,5.0,4.0,0.0,44.0,6.0,0.0,43.0,1.0,5.0,0.666666667,40.0,1.0,0.0,0.764705882,0.533333333,0.0,0.0,6.4,1.0,0.8,2.0
