name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.xml.sax.SAXException,6.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,54.0,1.0,0.0,0.85,0.555555556,1.0,2.0,7.833333333,3.0,1.0,0.0
org.apache.xerces.parsers.DOMParser,63.0,2.0,3.0,27.0,225.0,793.0,7.0,20.0,42.0,0.872080089,5680.0,0.896551724,6.0,0.678947368,0.152073733,2.0,11.0,88.6984127,6.0,1.6984,0.0
org.apache.xerces.dom.RangeExceptionImpl,1.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0
org.apache.html.dom.HTMLIFrameElementImpl,21.0,4.0,0.0,2.0,25.0,210.0,0.0,2.0,21.0,2.0,120.0,0.0,0.0,0.824561404,0.523809524,0.0,0.0,4.714285714,1.0,0.9524,0.0
org.apache.xerces.dom.ChildAndParentNode,25.0,3.0,3.0,13.0,67.0,34.0,3.0,11.0,14.0,0.638888889,1120.0,0.833333333,3.0,0.684931507,0.205,2.0,22.0,43.56,11.0,2.28,2.0
org.apache.xerces.validators.datatype.DatatypeValidator,3.0,1.0,0.0,26.0,3.0,3.0,25.0,1.0,3.0,1.5,17.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
org.w3c.dom.events.DocumentEvent,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
org.apache.html.dom.HTMLTitleElementImpl,3.0,4.0,0.0,2.0,14.0,3.0,1.0,2.0,3.0,2.0,60.0,0.0,0.0,0.979166667,0.666666667,0.0,0.0,19.0,3.0,1.6667,0.0
org.apache.wml.dom.WMLSmallElementImpl,7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818182,0.571428571,1.0,6.0,4.571428571,1.0,0.8571,0.0
org.apache.html.dom.HTMLButtonElementImpl,12.0,4.0,0.0,3.0,22.0,66.0,0.0,3.0,12.0,2.0,97.0,0.0,0.0,0.895238095,0.316666667,1.0,1.0,7.083333333,3.0,1.25,0.0
org.apache.xerces.utils.regex.REUtil,17.0,1.0,0.0,8.0,54.0,134.0,7.0,3.0,5.0,0.9375,867.0,0.0,1.0,0.0,0.2125,0.0,0.0,49.88235294,19.0,4.7059,0.0
org.apache.xerces.dom.ParentNode,25.0,2.0,5.0,14.0,68.0,34.0,5.0,11.0,14.0,0.638888889,1120.0,0.833333333,3.0,0.656716418,0.205,1.0,17.0,43.56,11.0,2.28,2.0
javax.xml.parsers.DocumentBuilderFactory,8.0,1.0,1.0,0.0,16.0,14.0,0.0,0.0,6.0,0.785714286,117.0,1.0,0.0,0.0,0.571428571,0.0,0.0,13.125,1.0,0.75,1.0
org.apache.xerces.utils.regex.RangeToken,18.0,2.0,0.0,6.0,35.0,0.0,6.0,1.0,1.0,0.680672269,2128.0,0.142857143,1.0,0.734375,0.361111111,1.0,7.0,116.8333333,17.0,8.0,0.0
org.apache.xerces.validators.common.CMException,2.0,3.0,0.0,11.0,3.0,0.0,11.0,0.0,2.0,1.0,13.0,0.5,0.0,0.944444444,0.75,0.0,0.0,4.5,1.0,0.5,0.0
org.apache.xerces.readers.XMLEntityHandler,10.0,1.0,0.0,22.0,10.0,45.0,20.0,2.0,10.0,1.111111111,51.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,1.0,0.0
