name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
fr.jayasoft.ivy.repository.vfs.IvyWebdavFileSystem,1.0,1.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
fr.jayasoft.ivy.util.EncrytedProperties,7.0,4.0,0.0,2.0,20.0,21.0,1.0,0.0,7.0,2.0,67.0,0.0,0.0,0.910447761,0.571428571,2.0,2.0,8.571428571,2.0,1.0,0.0
fr.jayasoft.ivy.xml.XmlModuleDescriptorUpdater,7.0,1.0,0.0,6.0,33.0,19.0,3.0,0.0,5.0,0.666666667,179.0,0.0,0.0,0.0,0.444444444,0.0,0.0,24.42857143,1.0,0.7143,1.0
fr.jayasoft.ivy.resolver.IvyRepResolver,27.0,6.0,0.0,14.0,67.0,273.0,1.0,0.0,20.0,0.730769231,483.0,0.666666667,0.0,0.826666667,0.145061728,4.0,6.0,16.66666667,8.0,1.8519,0.0
fr.jayasoft.ivy.event.resolve.StartResolveDependencyEvent,1.0,3.0,0.0,5.0,2.0,0.0,1.0,4.0,1.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
fr.jayasoft.ivy.matcher.ExactPatternMatcher,5.0,1.0,0.0,8.0,9.0,8.0,4.0,4.0,3.0,0.75,29.0,1.0,1.0,0.0,0.5,0.0,0.0,4.6,2.0,0.8,0.0
fr.jayasoft.ivy.url.HttpClientHandler,18.0,2.0,0.0,25.0,85.0,133.0,2.0,0.0,6.0,0.781512605,568.0,1.0,1.0,0.272727273,0.31372549,1.0,3.0,30.16666667,11.0,2.0556,0.0
fr.jayasoft.ivy.matcher.ExactOrRegexpPatternMatcher,5.0,1.0,0.0,5.0,9.0,8.0,1.0,4.0,3.0,0.75,29.0,1.0,1.0,0.0,0.5,0.0,0.0,4.6,2.0,0.8,0.0
fr.jayasoft.ivy.event.download.NeedArtifactEvent,2.0,3.0,0.0,5.0,5.0,0.0,1.0,4.0,2.0,1.0,22.0,0.5,1.0,0.933333333,0.625,0.0,0.0,9.0,1.0,0.5,0.0
fr.jayasoft.ivy.repository.ssh.SshResource,12.0,1.0,0.0,3.0,24.0,0.0,1.0,3.0,11.0,0.303030303,222.0,1.0,1.0,0.0,0.316666667,0.0,0.0,17.0,2.0,1.0,0.0
fr.jayasoft.ivy.status.StatusManager,13.0,1.0,0.0,9.0,51.0,24.0,7.0,3.0,12.0,0.65,297.0,1.0,0.0,0.0,0.346153846,0.0,0.0,21.46153846,4.0,1.8462,0.0
fr.jayasoft.ivy.tools.analyser.DependencyAnalyser,1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
fr.jayasoft.ivy.resolver.ChainResolver,20.0,2.0,0.0,19.0,84.0,88.0,1.0,0.0,14.0,0.719298246,685.0,1.0,0.0,0.672413793,0.166666667,1.0,3.0,33.1,5.0,1.75,0.0
fr.jayasoft.ivy.circular.AbstractCircularDependencyStrategy,3.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,0.0,16.0,1.0,0.0,0.0,0.666666667,0.0,0.0,4.0,1.0,0.6667,0.0
fr.jayasoft.ivy.version.SubVersionMatcher,3.0,2.0,0.0,3.0,9.0,3.0,1.0,0.0,3.0,2.0,27.0,0.0,0.0,0.777777778,0.833333333,1.0,1.0,8.0,1.0,0.6667,0.0
fr.jayasoft.ivy.report.ConfigurationResolveReport,23.0,1.0,0.0,16.0,74.0,171.0,7.0,12.0,22.0,0.828282828,610.0,1.0,2.0,0.0,0.147826087,0.0,0.0,25.13043478,4.0,1.8261,0.0
fr.jayasoft.ivy.repository.AbstractRepository,20.0,1.0,5.0,14.0,44.0,112.0,7.0,7.0,10.0,0.614035088,255.0,1.0,1.0,0.0,0.177272727,0.0,0.0,11.6,3.0,1.2,1.0
fr.jayasoft.ivy.ant.IvyVar,13.0,4.0,0.0,3.0,34.0,68.0,0.0,3.0,12.0,0.833333333,191.0,1.0,0.0,0.835616438,0.487179487,0.0,0.0,13.30769231,3.0,1.0769,0.0
fr.jayasoft.ivy.xml.XmlModuleDescriptorParser,8.0,2.0,0.0,12.0,29.0,26.0,3.0,0.0,6.0,0.714285714,99.0,1.0,1.0,0.142857143,0.238095238,1.0,1.0,11.25,1.0,0.75,1.0
