name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.camel.component.cxf.CxfComponent,5.0,3.0,0.0,7.0,10.0,0.0,1.0,7.0,4.0,0.25,43.0,1.0,1.0,0.921052632,0.36,1.0,2.0,7.4,1.0,0.6,0.0
org.apache.camel.impl.DefaultExchangeFormatter,4.0,1.0,0.0,3.0,5.0,4.0,1.0,2.0,3.0,0.666666667,17.0,1.0,1.0,0.0,0.5,0.0,0.0,3.0,1.0,0.5,0.0
org.apache.camel.component.jetty.JettyHttpComponent,20.0,4.0,0.0,26.0,95.0,144.0,2.0,26.0,13.0,0.842105263,433.0,1.0,0.0,0.727272727,0.197368421,4.0,5.0,20.3,3.0,1.0,0.0
org.apache.camel.language.simple.SimpleLanguage,3.0,2.0,0.0,8.0,22.0,3.0,2.0,6.0,2.0,2.0,165.0,0.0,0.0,0.75,0.666666667,1.0,3.0,54.0,15.0,5.3333,1.0
org.apache.camel.util.ServiceHelper,8.0,1.0,0.0,25.0,20.0,22.0,22.0,3.0,6.0,0.571428571,176.0,1.0,0.0,0.0,0.25,0.0,0.0,20.875,1.0,0.75,1.0
org.apache.camel.component.file.FileProcessStrategy,3.0,1.0,0.0,6.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
org.apache.camel.component.restlet.RestletConstants,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
org.apache.camel.impl.DefaultLifecycleStrategy,6.0,1.0,0.0,9.0,17.0,15.0,2.0,7.0,6.0,2.0,46.0,0.0,0.0,0.0,0.333333333,0.0,0.0,6.666666667,4.0,1.3333,2.0
org.apache.camel.RecipientList,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org.apache.camel.language.groovy.CamelGroovyMethods,4.0,1.0,0.0,7.0,8.0,6.0,0.0,7.0,3.0,2.0,22.0,0.0,0.0,0.0,0.375,0.0,0.0,4.5,1.0,0.75,0.0
org.apache.camel.language.simple.FileExpressionBuilder,10.0,1.0,0.0,11.0,20.0,45.0,1.0,10.0,9.0,2.0,52.0,0.0,0.0,0.0,0.15,0.0,0.0,4.2,1.0,0.9,3.0
org.apache.camel.component.file.remote.RemoteFileComponent,10.0,3.0,0.0,10.0,33.0,25.0,3.0,10.0,7.0,0.222222222,165.0,1.0,1.0,0.833333333,0.3,2.0,3.0,15.4,3.0,0.9,0.0
org.apache.camel.component.jmx.JMXEndpoint,23.0,2.0,0.0,13.0,49.0,201.0,2.0,13.0,21.0,0.918181818,266.0,1.0,0.0,0.545454545,0.176767677,1.0,1.0,10.13043478,1.0,0.8696,0.0
org.apache.camel.component.file.remote.SftpEndpoint,8.0,4.0,0.0,18.0,33.0,22.0,4.0,18.0,7.0,0.142857143,141.0,1.0,0.0,0.872340426,0.3125,0.0,0.0,16.5,1.0,0.75,0.0
org.apache.camel.model.loadbalancer.StickyLoadBalanceStrategy,9.0,3.0,0.0,3.0,15.0,6.0,0.0,3.0,8.0,0.4375,82.0,1.0,2.0,0.666666667,0.416666667,1.0,2.0,7.888888889,3.0,0.8889,1.0
org.apache.camel.component.bean.DefaultAnnotationExpressionFactory,3.0,1.0,2.0,8.0,16.0,3.0,2.0,6.0,2.0,2.0,96.0,0.0,0.0,0.0,0.533333333,0.0,0.0,31.0,3.0,1.6667,0.0
org.apache.camel.processor.loadbalancer.StickyLoadBalancer,10.0,4.0,0.0,6.0,27.0,5.0,1.0,5.0,8.0,0.527777778,168.0,1.0,2.0,0.75862069,0.25,2.0,2.0,15.4,3.0,1.1,1.0
org.apache.camel.view.XmlGraphGenerator,8.0,2.0,0.0,7.0,33.0,26.0,0.0,7.0,1.0,0.571428571,415.0,1.0,0.0,0.588235294,0.390625,1.0,1.0,50.75,8.0,3.625,0.0
org.apache.camel.impl.converter.AsyncProcessorTypeConverter,4.0,1.0,0.0,17.0,8.0,6.0,11.0,6.0,4.0,2.0,53.0,0.0,0.0,0.0,0.45,0.0,0.0,12.25,5.0,2.0,0.0
